name,index,place,begin,tip,tipblank,action,actionblank,row,column
lige03,27,10,1643437999246,1643438000560,1643438002943,1643438004659,1643438005885,1,0
lige03,28,0,1643438005885,1643438006559,1643438008361,1643438009924,1643438011441,0,0
lige03,29,35,1643438011441,1643438012812,1643438015673,1643438017491,1643438019212,5,5
lige03,30,54,1643438019212,1643438019765,1643438020861,1643438022526,1643438023618,9,4
lige03,31,57,1643438023618,1643438025016,1643438026983,1643438028935,1643438030476,9,7
lige03,32,42,1643438030476,1643438031798,1643438033670,1643438035324,1643438036909,7,2
lige03,33,9,1643438036909,1643438037680,1643438039152,1643438040459,1643438042026,1,9
lige03,34,23,1643438042026,1643438042539,1643438046527,1643438048200,1643438049964,3,3
lige03,35,45,1643438049964,1643438051171,1643438051990,1643438054558,1643438055973,7,5
lige03,36,29,1643438055973,1643438056839,1643438059853,1643438061480,1643438063250,4,9
lige03,37,26,1643438063250,1643438064316,1643438066600,1643438070794,1643438072009,4,6
lige03,38,48,1643438072009,1643438072827,1643438076299,1643438078969,1643438080599,8,8
lige03,39,37,1643438080599,1643438081483,1643438082050,1643438094325,1643438095628,6,7
lige03,40,15,1643438095628,1643438096565,1643438100186,1643438101579,1643438103165,2,5
lige03,41,1,1643438103165,1643438104100,1643438106096,1643438107713,1643438109086,0,1
lige03,42,56,1643438109086,1643438109680,1643438112855,1643438114457,1643438116003,9,6
lige03,43,43,1643438116003,1643438116669,1643438120833,1643438122281,1643438124169,7,3
lige03,44,16,1643438124169,1643438125125,1643438129201,1643438130775,1643438131778,2,6
lige03,45,19,1643438131778,1643438132584,1643438136533,1643438137911,1643438139865,3,9
lige03,46,5,1643438139865,1643438141169,1643438144273,1643438145838,1643438147777,0,5
lige03,47,41,1643438147777,1643438148375,1643438150127,1643438151609,1643438152885,6,1
lige03,48,17,1643438152885,1643438153893,1643438157998,1643438159568,1643438161242,2,7
lige03,49,12,1643438161242,1643438162119,1643438164953,1643438167930,1643438169375,2,2
lige03,50,50,1643438169375,1643438170454,1643438173608,1643438179893,1643438181609,8,0
lige03,51,21,1643438181609,1643438182215,1643438183412,1643438185694,1643438187540,3,1
lige03,52,44,1643438187540,1643438188997,1643438190960,1643438192532,1643438193949,7,4
lige03,53,28,1643438193949,1643438194499,1643438197805,1643438199632,1643438201415,4,8
lige03,54,31,1643438201415,1643438201969,1643438205399,1643438207160,1643438208579,5,1
lige03,55,46,1643438208579,1643438209575,1643438212476,1643438214445,1643438216252,7,6
lige03,56,55,1643438216252,1643438217386,1643438219488,1643438221201,1643438222956,9,5
lige03,57,25,1643438222956,1643438224209,1643438224934,1643438231515,1643438233186,4,5
lige03,58,36,1643438233186,1643438234455,1643438235441,1643438238090,1643438239763,6,6
lige03,59,27,1643438239763,1643438240943,1643438243648,1643438259736,1643438260854,4,7
,,,,,,,,0,0
lige04,0,25,1643438467535,1643438468553,1643438470300,1643438472217,1643438474137,4,5
lige04,1,15,1643438474137,1643438475415,1643438479106,1643438482534,1643438483821,2,5
lige04,2,50,1643438483821,1643438485017,1643438488830,1643438490831,1643438492129,8,0
lige04,3,41,1643438492129,1643438492706,1643438496912,1643438500532,1643438502070,6,1
lige04,4,4,1643438502070,1643438503265,1643438506432,1643438511782,1643438512964,0,4
lige04,5,57,1643438512964,1643438514327,1643438516641,1643438517998,1643438519986,9,7
lige04,6,22,1643438519986,1643438520586,1643438522095,1643438524482,1643438525527,3,2
lige04,7,48,1643438525527,1643438526209,1643438527212,1643438531081,1643438532937,8,8
lige04,8,18,1643438532938,1643438534126,1643438536362,1643438538816,1643438540328,3,8
lige04,9,49,1643438540328,1643438541329,1643438542584,1643438545064,1643438546571,8,9
lige04,10,47,1643438546571,1643438547120,1643438547966,1643438551483,1643438553218,7,7
lige04,11,0,1643438553218,1643438554129,1643438558158,1643438560783,1643438561890,0,0
lige04,12,59,1643438561890,1643438562853,1643438564309,1643438566817,1643438568116,9,9
lige04,13,8,1643438568116,1643438569058,1643438571882,1643438574050,1643438575550,1,8
lige04,14,52,1643438575550,1643438576254,1643438580189,1643438582451,1643438583872,8,2
lige04,15,1,1643438583872,1643438585175,1643438588408,1643438597633,1643438599358,0,1
lige04,16,27,1643438599358,1643438600677,1643438601459,1643438610933,1643438612191,4,7
lige04,17,55,1643438612191,1643438613540,1643438617185,1643438620112,1643438622089,9,5
lige04,18,53,1643438622089,1643438622820,1643438625747,1643438627427,1643438629042,8,3
lige04,19,37,1643438629042,1643438630138,1643438632359,1643438634841,1643438636500,6,7
lige04,20,39,1643438636500,1643438637770,1643438641176,1643438642865,1643438644449,6,9
lige04,21,33,1643438644449,1643438645740,1643438646794,1643438648098,1643438649656,5,3
lige04,22,32,1643438649656,1643438650581,1643438652551,1643438654965,1643438656119,5,2
lige04,23,19,1643438656119,1643438657017,1643438659123,1643438660730,1643438662303,3,9
lige04,24,56,1643438662303,1643438663473,1643438665722,1643438668752,1643438670307,9,6
lige04,25,12,1643438670307,1643438670813,1643438672273,1643438674632,1643438675918,2,2
lige04,26,2,1643438675918,1643438676748,1643438677249,1643438681084,1643438682519,0,2
lige04,27,46,1643438682519,1643438683698,1643438684961,1643438686686,1643438687854,7,6
lige04,28,10,1643438687854,1643438689262,1643438690384,1643438692249,1643438693782,1,0
lige04,29,17,1643438693782,1643438694326,1643438697682,1643438700151,1643438701456,2,7
lige04,30,6,1643438701456,1643438702787,1643438704959,1643438706500,1643438708354,1,6
lige04,31,30,1643438708354,1643438709179,1643438712670,1643438714338,1643438716205,5,0
lige04,32,35,1643438716205,1643438717023,1643438718641,1643438720084,1643438721507,5,5
lige04,33,31,1643438721507,1643438722843,1643438724597,1643438726811,1643438728253,5,1
lige04,34,7,1643438728253,1643438729526,1643438732192,1643438736728,1643438738053,1,7
lige04,35,3,1643438738053,1643438739214,1643438743436,1643438745082,1643438746642,0,3
lige04,36,45,1643438746642,1643438747342,1643438750141,1643438752201,1643438753692,7,5
lige04,37,40,1643438753692,1643438754623,1643438756013,1643438758515,1643438759790,6,0
lige04,38,28,1643438759790,1643438761231,1643438762715,1643438764524,1643438765708,4,8
lige04,39,29,1643438765708,1643438767079,1643438768826,1643438770717,1643438772389,4,9
lige04,40,43,1643438772389,1643438773457,1643438776162,1643438780841,1643438782594,7,3
lige04,41,34,1643438782594,1643438783805,1643438786248,1643438789156,1643438790628,5,4
lige04,42,38,1643438790628,1643438791829,1643438793602,1643438795966,1643438797035,6,8
lige04,43,11,1643438797035,1643438797938,1643438800137,1643438802492,1643438804422,1,1
lige04,44,16,1643438804422,1643438805316,1643438809049,1643438810700,1643438812365,2,6
lige04,45,58,1643438812365,1643438813098,1643438815770,1643438817630,1643438818938,9,8
lige04,46,5,1643438818939,1643438820235,1643438823224,1643438828630,1643438830508,0,5
lige04,47,23,1643438830508,1643438831263,1643438832243,1643438839382,1643438841197,3,3
lige04,48,21,1643438841197,1643438842657,1643438844414,1643438847230,1643438848510,3,1
lige04,49,24,1643438848510,1643438849077,1643438850638,1643438854815,1643438855846,4,4
lige04,50,51,1643438855846,1643438856556,1643438858385,1643438866334,1643438867687,8,1
lige04,51,42,1643438867687,1643438869108,1643438872026,1643438875623,1643438877313,7,2
lige04,52,44,1643438877313,1643438878318,1643438880436,1643438882019,1643438883135,7,4
lige04,53,36,1643438883135,1643438884009,1643438886348,1643438891737,1643438892910,6,6
lige04,54,26,1643438892910,1643438894355,1643438895850,1643438900119,1643438901901,4,6
lige04,55,13,1643438901901,1643438902559,1643438904994,1643438917868,1643438918951,2,3
lige04,56,54,1643438918951,1643438920258,1643438923113,1643438929799,1643438930922,9,4
lige04,57,14,1643438930922,1643438931558,1643438932161,1643438947473,1643438948738,2,4
lige04,58,9,1643438948738,1643438949567,1643438951465,1643438963318,1643438964928,1,9
lige04,59,20,1643438964928,1643438966207,1643438967631,1643438970078,1643438971644,3,0
,,,,,,,,0,0
sunming01,0,7,1643439372629,1643439373202,1643439376421,1643439378302,1643439380005,1,7
sunming01,1,25,1643439380005,1643439381071,1643439383409,1643439384619,1643439385869,4,5
sunming01,2,12,1643439385869,1643439387005,1643439388015,1643439389502,1643439390911,2,2
sunming01,3,58,1643439390911,1643439391588,1643439392666,1643439395134,1643439396640,9,8
sunming01,4,36,1643439396640,1643439397143,1643439398949,1643439400793,1643439402523,6,6
sunming01,5,56,1643439402523,1643439403723,1643439405719,1643439407790,1643439409573,9,6
sunming01,6,16,1643439409573,1643439410723,1643439413358,1643439414452,1643439415859,2,6
sunming01,7,37,1643439415859,1643439416571,1643439420949,1643439422901,1643439424167,6,7
sunming01,8,46,1643439424167,1643439425491,1643439426469,1643439427997,1643439429353,7,6
sunming01,9,59,1643439429353,1643439430424,1643439432346,1643439433698,1643439435409,9,9
sunming01,10,52,1643439435409,1643439435991,1643439439585,1643439440920,1643439442714,8,2
sunming01,11,48,1643439442714,1643439443328,1643439446474,1643439448561,1643439449843,8,8
sunming01,12,57,1643439449843,1643439451327,1643439451945,1643439453577,1643439455423,9,7
sunming01,13,34,1643439455423,1643439455948,1643439458046,1643439459469,1643439460925,5,4
sunming01,14,3,1643439460925,1643439462383,1643439466628,1643439468035,1643439469384,0,3
sunming01,15,14,1643439469384,1643439470501,1643439474744,1643439476697,1643439478541,2,4
sunming01,16,13,1643439478541,1643439479784,1643439483595,1643439485389,1643439487165,2,3
sunming01,17,4,1643439487165,1643439488511,1643439490257,1643439492054,1643439493786,0,4
sunming01,18,19,1643439493786,1643439494469,1643439496220,1643439497693,1643439499337,3,9
sunming01,19,26,1643439499337,1643439499911,1643439503719,1643439505073,1643439506135,4,6
sunming01,20,55,1643439506135,1643439506753,1643439508004,1643439510170,1643439511888,9,5
sunming01,21,45,1643439511888,1643439512583,1643439516395,1643439517655,1643439519219,7,5
sunming01,22,8,1643439519219,1643439519765,1643439520725,1643439522302,1643439523571,1,8
sunming01,23,33,1643439523571,1643439524860,1643439528100,1643439529527,1643439531305,5,3
sunming01,24,1,1643439531305,1643439532084,1643439534293,1643439535685,1643439537011,0,1
sunming01,25,15,1643439537011,1643439538082,1643439541655,1643439543320,1643439544712,2,5
sunming01,26,6,1643439544712,1643439545616,1643439546615,1643439548034,1643439549179,1,6
sunming01,27,42,1643439549179,1643439550609,1643439554447,1643439555786,1643439557483,7,2
sunming01,28,2,1643439557483,1643439558626,1643439559471,1643439560701,1643439561976,0,2
sunming01,29,40,1643439561976,1643439563348,1643439566867,1643439568168,1643439569766,6,0
sunming01,30,39,1643439569766,1643439570745,1643439571663,1643439573185,1643439574693,6,9
sunming01,31,31,1643439574693,1643439575635,1643439578040,1643439580001,1643439581105,5,1
sunming01,32,17,1643439581105,1643439581773,1643439584176,1643439585436,1643439586816,2,7
sunming01,33,44,1643439586816,1643439587531,1643439589176,1643439590529,1643439592224,7,4
sunming01,34,29,1643439592224,1643439592900,1643439593903,1643439595155,1643439596951,4,9
sunming01,35,27,1643439596951,1643439598412,1643439602043,1643439603174,1643439605119,4,7
sunming01,36,24,1643439605119,1643439605986,1643439607607,1643439609201,1643439610944,4,4
sunming01,37,11,1643439610945,1643439611534,1643439615039,1643439616822,1643439618666,1,1
sunming01,38,47,1643439618666,1643439619660,1643439620376,1643439621987,1643439623414,7,7
sunming01,39,9,1643439623414,1643439624579,1643439628786,1643439630118,1643439631748,1,9
sunming01,40,51,1643439631748,1643439633067,1643439634185,1643439635756,1643439637219,8,1
sunming01,41,53,1643439637219,1643439638360,1643439642134,1643439643652,1643439645051,8,3
sunming01,42,10,1643439645051,1643439646443,1643439647827,1643439649835,1643439651734,1,0
sunming01,43,20,1643439651734,1643439652474,1643439655828,1643439657052,1643439658918,3,0
sunming01,44,54,1643439658918,1643439659893,1643439661488,1643439663130,1643439664264,9,4
sunming01,45,38,1643439664264,1643439665295,1643439669558,1643439670988,1643439672294,6,8
sunming01,46,41,1643439672294,1643439673040,1643439677501,1643439678813,1643439680672,6,1
sunming01,47,18,1643439680672,1643439681358,1643439682845,1643439684171,1643439685240,3,8
sunming01,48,22,1643439685240,1643439685799,1643439688818,1643439690488,1643439691904,3,2
sunming01,49,49,1643439691904,1643439692682,1643439696354,1643439722140,1643439723906,8,9
sunming01,50,5,1643439723906,1643439724760,1643439727056,1643439728183,1643439729707,0,5
sunming01,51,32,1643439729707,1643439731184,1643439735277,1643439738236,1643439739696,5,2
sunming01,52,28,1643439739696,1643439741113,1643439743362,1643439745011,1643439746057,4,8
sunming01,53,30,1643439746057,1643439746881,1643439751329,1643439752779,1643439754141,5,0
sunming01,54,21,1643439754141,1643439754904,1643439758159,1643439759754,1643439761603,3,1
sunming01,55,43,1643439761603,1643439762111,1643439764824,1643439766145,1643439767638,7,3
sunming01,56,0,1643439767638,1643439768525,1643439769747,1643439771154,1643439772968,0,0
sunming01,57,23,1643439772968,1643439773857,1643439776785,1643439778254,1643439779842,3,3
sunming01,58,35,1643439779842,1643439781000,1643439784371,1643439785793,1643439787086,5,5
sunming01,59,50,1643439787086,1643439788046,1643439789431,1643439803528,1643439805088,8,0
,,,,,,,,0,0
sunming02,0,57,1643439839326,1643439840408,1643439844506,1643439845755,1643439847131,9,7
sunming02,1,39,1643439847131,1643439848412,1643439851876,1643439853338,1643439854343,6,9
sunming02,2,12,1643439854343,1643439855653,1643439856609,1643439858092,1643439859432,2,2
sunming02,3,33,1643439859432,1643439860196,1643439860788,1643439862405,1643439863693,5,3
sunming02,4,14,1643439863693,1643439864900,1643439867311,1643439869510,1643439870649,2,4
sunming02,5,17,1643439870649,1643439871234,1643439872899,1643439874811,1643439876752,2,7
sunming02,6,16,1643439876752,1643439878042,1643439878912,1643439880689,1643439882220,2,6
sunming02,7,5,1643439882220,1643439883071,1643439886064,1643439887521,1643439889484,0,5
sunming02,8,21,1643439889484,1643439890166,1643439893345,1643439895045,1643439896320,3,1
sunming02,9,19,1643439896320,1643439897455,1643439900528,1643439902212,1643439904204,3,9
sunming02,10,6,1643439904204,1643439905006,1643439907377,1643439908788,1643439909818,1,6
sunming02,11,45,1643439909818,1643439910807,1643439911888,1643439914353,1643439916190,7,5
sunming02,12,55,1643439916190,1643439917134,1643439918816,1643439920891,1643439922723,9,5
sunming02,13,30,1643439922723,1643439924106,1643439928173,1643439929689,1643439930709,5,0
sunming02,14,15,1643439930709,1643439932168,1643439933599,1643439935275,1643439936313,2,5
sunming02,15,29,1643439936313,1643439937044,1643439940639,1643439941904,1643439943423,4,9
sunming02,16,42,1643439943423,1643439944132,1643439944911,1643439946537,1643439948484,7,2
sunming02,17,10,1643439948484,1643439949681,1643439952647,1643439954088,1643439955514,1,0
sunming02,18,44,1643439955514,1643439956120,1643439958499,1643439959889,1643439961767,7,4
sunming02,19,36,1643439961767,1643439962567,1643439963140,1643439970250,1643439971863,6,6
sunming02,20,43,1643439971863,1643439972693,1643439974588,1643439976306,1643439977714,7,3
sunming02,21,51,1643439977714,1643439978556,1643439981351,1643439983178,1643439984522,8,1
sunming02,22,47,1643439984522,1643439985260,1643439987929,1643439989493,1643439990724,7,7
sunming02,23,53,1643439990724,1643439991383,1643439995666,1643439996964,1643439998686,8,3
sunming02,24,28,1643439998686,1643439999909,1643440000440,1643440002072,1643440003470,4,8
sunming02,25,52,1643440003470,1643440004388,1643440007853,1643440009281,1643440010834,8,2
sunming02,26,32,1643440010834,1643440011620,1643440013058,1643440014418,1643440016107,5,2
sunming02,27,20,1643440016107,1643440017574,1643440018135,1643440019672,1643440020802,3,0
sunming02,28,24,1643440020802,1643440021707,1643440025088,1643440033237,1643440034915,4,4
sunming02,29,50,1643440034915,1643440035811,1643440038587,1643440054769,1643440056182,8,0
sunming02,30,34,1643440056182,1643440056898,1643440057428,1643440061623,1643440062817,5,4
sunming02,31,35,1643440062818,1643440063506,1643440064834,1643440066238,1643440067601,5,5
sunming02,32,8,1643440067601,1643440069043,1643440070184,1643440071911,1643440073214,1,8
sunming02,33,37,1643440073214,1643440074111,1643440075564,1643440077237,1643440078867,6,7
sunming02,34,31,1643440078867,1643440079854,1643440084284,1643440085783,1643440087454,5,1
sunming02,35,41,1643440087454,1643440088104,1643440089859,1643440092021,1643440093048,6,1
sunming02,36,1,1643440093048,1643440094054,1643440095737,1643440097154,1643440099020,0,1
sunming02,37,2,1643440099020,1643440100143,1643440102548,1643440103877,1643440105007,0,2
sunming02,38,38,1643440105007,1643440105837,1643440109518,1643440110976,1643440112347,6,8
sunming02,39,54,1643440112347,1643440113406,1643440117772,1643440119127,1643440120490,9,4
sunming02,40,46,1643440120490,1643440121896,1643440124954,1643440126707,1643440128155,7,6
sunming02,41,9,1643440128155,1643440128989,1643440132918,1643440134507,1643440136422,1,9
sunming02,42,13,1643440136422,1643440137836,1643440142186,1643440143233,1643440144354,2,3
sunming02,43,23,1643440144354,1643440145222,1643440148492,1643440149956,1643440151712,3,3
sunming02,44,4,1643440151712,1643440152323,1643440153569,1643440154839,1643440156235,0,4
sunming02,45,26,1643440156235,1643440156880,1643440157701,1643440160428,1643440161676,4,6
sunming02,46,22,1643440161676,1643440162284,1643440163736,1643440165413,1643440167225,3,2
sunming02,47,3,1643440167225,1643440168365,1643440170332,1643440171754,1643440173277,0,3
sunming02,48,48,1643440173277,1643440173925,1643440177586,1643440180524,1643440182119,8,8
sunming02,49,59,1643440182120,1643440182919,1643440183755,1643440185674,1643440187359,9,9
sunming02,50,40,1643440187359,1643440188161,1643440190833,1643440192490,1643440193659,6,0
sunming02,51,18,1643440193659,1643440194965,1643440196376,1643440197982,1643440199349,3,8
sunming02,52,11,1643440199349,1643440199931,1643440200983,1643440203193,1643440204577,1,1
sunming02,53,0,1643440204577,1643440205727,1643440208421,1643440209615,1643440211239,0,0
sunming02,54,27,1643440211239,1643440212208,1643440212756,1643440214148,1643440215364,4,7
sunming02,55,25,1643440215364,1643440216593,1643440218770,1643440220168,1643440221745,4,5
sunming02,56,49,1643440221745,1643440222934,1643440227318,1643440236911,1643440238403,8,9
sunming02,57,7,1643440238403,1643440239409,1643440240011,1643440241307,1643440242643,1,7
sunming02,58,56,1643440242643,1643440243412,1643440244595,1643440246278,1643440247415,9,6
sunming02,59,58,1643440247415,1643440248754,1643440253061,1643440254363,1643440255464,9,8
,,,,,,,,0,0
sunming03,0,36,1643440522767,1643440523493,1643440524461,1643440529442,1643440530559,6,6
sunming03,1,17,1643440530559,1643440531104,1643440536458,1643440538043,1643440539438,2,7
sunming03,2,33,1643440539438,1643440540236,1643440543506,1643440549636,1643440551105,5,3
sunming03,3,54,1643440551105,1643440552430,1643440556747,1643440557980,1643440558980,9,4
sunming03,4,40,1643440558980,1643440559909,1643440561056,1643440567847,1643440568916,6,0
sunming03,5,25,1643440568916,1643440569746,1643440570630,1643440574925,1643440576263,4,5
sunming03,6,51,1643440576263,1643440577543,1643440582021,1643440582776,1643440584021,8,1
sunming03,7,56,1643440584021,1643440584850,1643440586571,1643440588375,1643440589585,9,6
sunming03,8,15,1643440589585,1643440590554,1643440593862,1643440595009,1643440596136,2,5
sunming03,9,41,1643440596136,1643440597232,1643440598009,1643440601588,1643440602864,6,1
sunming03,10,48,1643440602864,1643440604199,1643440605399,1643440607643,1643440609498,8,8
sunming03,11,55,1643440609498,1643440610202,1643440614783,1643440616196,1643440618155,9,5
sunming03,12,50,1643440618155,1643440619550,1643440622888,1643440625858,1643440627629,8,0
sunming03,13,10,1643440627629,1643440628845,1643440630093,1643440631293,1643440633068,1,0
sunming03,14,29,1643440633068,1643440633819,1643440635385,1643440636748,1643440638382,4,9
sunming03,15,31,1643440638382,1643440639363,1643440641327,1643440642609,1643440644485,5,1
sunming03,16,5,1643440644485,1643440645755,1643440650666,1643440651815,1643440653674,0,5
sunming03,17,32,1643440653674,1643440654582,1643440655433,1643440656675,1643440658010,5,2
sunming03,18,4,1643440658010,1643440659278,1643440661455,1643440662711,1643440664436,0,4
sunming03,19,26,1643440664436,1643440665121,1643440670572,1643440671708,1643440673076,4,6
sunming03,20,58,1643440673076,1643440673718,1643440679002,1643440680276,1643440682168,9,8
sunming03,21,57,1643440682168,1643440683187,1643440686064,1643440688125,1643440689826,9,7
sunming03,22,19,1643440689826,1643440690609,1643440695536,1643440696762,1643440698237,3,9
sunming03,23,20,1643440698237,1643440698870,1643440700712,1643440701911,1643440703620,3,0
sunming03,24,28,1643440703620,1643440704540,1643440709649,1643440710958,1643440712091,4,8
sunming03,25,24,1643440712091,1643440713491,1643440718784,1643440724287,1643440725344,4,4
sunming03,26,44,1643440725344,1643440726078,1643440729975,1643440731476,1643440733095,7,4
sunming03,27,22,1643440733095,1643440734062,1643440734944,1643440736731,1643440737878,3,2
sunming03,28,14,1643440737878,1643440738989,1643440742037,1643440743210,1643440745151,2,4
sunming03,29,47,1643440745151,1643440746009,1643440750006,1643440751487,1643440752746,7,7
sunming03,30,34,1643440752746,1643440753537,1643440754059,1643440755682,1643440757240,5,4
sunming03,31,3,1643440757240,1643440758731,1643440759624,1643440761493,1643440763470,0,3
sunming03,32,6,1643440763470,1643440764571,1643440765772,1643440767257,1643440768461,1,6
sunming03,33,30,1643440768461,1643440769826,1643440772739,1643440774127,1643440775448,5,0
sunming03,34,1,1643440775448,1643440776571,1643440779953,1643440782176,1643440783673,0,1
sunming03,35,37,1643440783673,1643440784965,1643440789732,1643440791076,1643440792213,6,7
sunming03,36,52,1643440792213,1643440792764,1643440797494,1643440799291,1643440800837,8,2
sunming03,37,2,1643440800837,1643440802173,1643440803116,1643440806327,1643440807339,0,2
sunming03,38,43,1643440807339,1643440808341,1643440813443,1643440814778,1643440816444,7,3
sunming03,39,45,1643440816444,1643440817578,1643440820700,1643440821870,1643440822871,7,5
sunming03,40,38,1643440822871,1643440824131,1643440827245,1643440828711,1643440829946,6,8
sunming03,41,21,1643440829946,1643440830953,1643440832318,1643440836380,1643440837566,3,1
sunming03,42,9,1643440837566,1643440838725,1643440839268,1643440844092,1643440846039,1,9
sunming03,43,11,1643440846039,1643440846570,1643440849509,1643440850976,1643440852315,1,1
sunming03,44,35,1643440852315,1643440853472,1643440858530,1643440859662,1643440861567,5,5
sunming03,45,39,1643440861567,1643440862242,1643440865212,1643440866450,1643440867569,6,9
sunming03,46,53,1643440867569,1643440868310,1643440873566,1643440874769,1643440876260,8,3
sunming03,47,0,1643440876260,1643440876803,1643440879680,1643440881071,1643440882733,0,0
sunming03,48,12,1643440882733,1643440883856,1643440888997,1643440890614,1643440892031,2,2
sunming03,49,7,1643440892031,1643440893077,1643440895905,1643440897169,1643440898982,1,7
sunming03,50,59,1643440898982,1643440900370,1643440902721,1643440904944,1643440906382,9,9
sunming03,51,46,1643440906382,1643440906917,1643440908943,1643440910462,1643440912105,7,6
sunming03,52,18,1643440912105,1643440913203,1643440914961,1643440916245,1643440917932,3,8
sunming03,53,16,1643440917932,1643440919371,1643440923873,1643440925134,1643440926732,2,6
sunming03,54,13,1643440926732,1643440927712,1643440930032,1643440932015,1643440933244,2,3
sunming03,55,49,1643440933244,1643440934420,1643440935424,1643440937127,1643440938191,8,9
sunming03,56,27,1643440938191,1643440939448,1643440943896,1643440945861,1643440947607,4,7
sunming03,57,23,1643440947607,1643440948822,1643440950263,1643440953185,1643440954353,3,3
sunming03,58,42,1643440954353,1643440955817,1643440959281,1643440960528,1643440961577,7,2
sunming03,59,8,1643440961577,1643440962958,1643440964791,1643440966127,1643440967585,1,8
,,,,,,,,0,0
sunming04,0,15,1643440999247,1643441000699,1643441005713,1643441006827,1643441008359,2,5
sunming04,1,6,1643441008359,1643441009534,1643441013656,1643441014933,1643441016513,1,6
sunming04,2,46,1643441016513,1643441017743,1643441018487,1643441020394,1643441022199,7,6
sunming04,3,56,1643441022199,1643441022985,1643441025596,1643441027134,1643441028710,9,6
sunming04,4,9,1643441028710,1643441029931,1643441032426,1643441033593,1643441035070,1,9
sunming04,5,34,1643441035070,1643441036110,1643441040617,1643441043231,1643441044971,5,4
sunming04,6,27,1643441044971,1643441045807,1643441049626,1643441051459,1643441053199,4,7
sunming04,7,45,1643441053199,1643441054075,1643441056226,1643441057508,1643441058945,7,5
sunming04,8,14,1643441058945,1643441060410,1643441062575,1643441064312,1643441065513,2,4
sunming04,9,48,1643441065513,1643441066239,1643441068119,1643441070182,1643441071959,8,8
sunming04,10,53,1643441071959,1643441072732,1643441076039,1643441076966,1643441078479,8,3
sunming04,11,29,1643441078479,1643441079581,1643441080322,1643441081494,1643441083184,4,9
sunming04,12,7,1643441083184,1643441084305,1643441086622,1643441088054,1643441089054,1,7
sunming04,13,43,1643441089054,1643441090513,1643441095410,1643441097128,1643441098756,7,3
sunming04,14,18,1643441098756,1643441099637,1643441100672,1643441104321,1643441105656,3,8
sunming04,15,22,1643441105656,1643441106387,1643441111349,1643441112679,1643441114341,3,2
sunming04,16,31,1643441114341,1643441115340,1643441119058,1643441120252,1643441121890,5,1
sunming04,17,11,1643441121890,1643441122776,1643441126776,1643441131145,1643441132282,1,1
sunming04,18,54,1643441132282,1643441133187,1643441134867,1643441136602,1643441138388,9,4
sunming04,19,17,1643441138388,1643441139046,1643441140372,1643441141581,1643441143084,2,7
sunming04,20,33,1643441143084,1643441144348,1643441145482,1643441146878,1643441148323,5,3
sunming04,21,32,1643441148323,1643441149779,1643441150343,1643441152751,1643441153773,5,2
sunming04,22,1,1643441153773,1643441155091,1643441156091,1643441157536,1643441158621,0,1
sunming04,23,49,1643441158621,1643441159898,1643441161535,1643441164832,1643441165883,8,9
sunming04,24,8,1643441165883,1643441166586,1643441171579,1643441172878,1643441174507,1,8
sunming04,25,50,1643441174507,1643441175285,1643441179852,1643441181778,1643441183077,8,0
sunming04,26,44,1643441183077,1643441184463,1643441186164,1643441187569,1643441189198,7,4
sunming04,27,3,1643441189198,1643441190497,1643441195500,1643441197678,1643441199064,0,3
sunming04,28,19,1643441199064,1643441199800,1643441202568,1643441203941,1643441205090,3,9
sunming04,29,35,1643441205090,1643441206206,1643441210552,1643441216048,1643441217447,5,5
sunming04,30,38,1643441217447,1643441218490,1643441221877,1643441223444,1643441225311,6,8
sunming04,31,59,1643441225311,1643441226674,1643441231965,1643441233570,1643441235097,9,9
sunming04,32,16,1643441235097,1643441236374,1643441237003,1643441238152,1643441239319,2,6
sunming04,33,20,1643441239319,1643441240429,1643441245326,1643441246530,1643441248434,3,0
sunming04,34,37,1643441248434,1643441249185,1643441252314,1643441254336,1643441256008,6,7
sunming04,35,2,1643441256008,1643441256818,1643441261663,1643441265261,1643441266843,0,2
sunming04,36,24,1643441266843,1643441267759,1643441272397,1643441274515,1643441276067,4,4
sunming04,37,23,1643441276067,1643441277426,1643441280493,1643441282013,1643441283137,3,3
sunming04,38,10,1643441283137,1643441284606,1643441289670,1643441291213,1643441292740,1,0
sunming04,39,28,1643441292740,1643441294009,1643441297687,1643441298998,1643441300482,4,8
sunming04,40,42,1643441300482,1643441301246,1643441305163,1643441306541,1643441307660,7,2
sunming04,41,39,1643441307660,1643441308377,1643441310519,1643441312368,1643441314240,6,9
sunming04,42,12,1643441314240,1643441315023,1643441319417,1643441321879,1643441323368,2,2
sunming04,43,55,1643441323368,1643441324325,1643441329801,1643441330849,1643441331860,9,5
sunming04,44,58,1643441331860,1643441332619,1643441334474,1643441336630,1643441337777,9,8
sunming04,45,25,1643441337777,1643441338789,1643441341510,1643441342995,1643441344098,4,5
sunming04,46,13,1643441344098,1643441345475,1643441347868,1643441349403,1643441350488,2,3
sunming04,47,5,1643441350488,1643441351428,1643441353659,1643441355015,1643441356731,0,5
sunming04,48,30,1643441356731,1643441357283,1643441362430,1643441364493,1643441365936,5,0
sunming04,49,40,1643441365936,1643441366896,1643441368591,1643441369911,1643441371752,6,0
sunming04,50,36,1643441371752,1643441372931,1643441377831,1643441380617,1643441382456,6,6
sunming04,51,47,1643441382456,1643441383038,1643441387226,1643441388906,1643441390800,7,7
